Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","29/03/2025 19:07 UTC"
"Last updated:","8 October 2024"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024"
Origin:,"214,213,211,210,174,207,204,203,201,262,202,186,70,198,200,199,197,187,190,196,195,194,193,192,191,218,188,189,185,184,183,246,178,177,216,69,112,173,179,245,159,172,171,181,180,255,168,169,166,164,165,163,176,170,208,249,261,206,108,175,161,160,158,222,122,102,157,156,155,154,151,150,149,153,148,152,147,146,143,233,120,142,141,139,140,145,62,138,137,144,136,135,131,130,228,133,129,121,66,124,134,119,118,125,132,126,123,127,128,117,114,113,111,107,106,110,109,115,105,100,104,101,99,98,96,97,95,94,93,90,92,91,89,88,86,85,83,205,81,80,75,79,78,232,227,77,253,76,74,73,72,71,68,67,63,59,64,61,60,65,58,182,57,56,55,162,8,54,53,52,51,50,41,103,49,48,254,390,46,84,290,87,45,43,40,42,44,116,82,37,38,36,34,35,33,39,32,47,16,23,30,28,225,27,238,26,29,229,25,22,19,18,31,17,24,15,20,14,21,13,12,11,224,10,9,7,223,6,5,4,3,2,263,278"
"Country of asylum:","70,200,196,184,183,246,173,181,180,164,170,160,158,122,155,154,143,120,138,133,121,132,114,113,111,115,94,90,86,85,205,253,76,74,72,71,64,61,65,57,50,49,48,84,30,238,29,17,24,13,12,10,5,3"
Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2010,"Unknown ",Slovakia,0,267,0,0,0,0,0,,0
2010,"Unknown ",Sweden,666,721,0,0,0,0,0,,0
2010,"Unknown ",Switzerland,430,250,0,0,0,0,0,,0
2010,Ukraine,Austria,282,238,0,0,0,0,0,,0
2010,Ukraine,Belgium,86,0,0,0,0,0,0,,0
2010,Ukraine,Bulgaria,0,8,0,0,0,0,0,,0
2010,Ukraine,Cyprus,28,71,0,0,0,0,0,,0
2010,Ukraine,Czechia,94,131,0,0,0,0,0,,0
2010,Ukraine,Denmark,19,6,0,0,0,0,0,,0
2010,Ukraine,Finland,15,5,0,0,0,0,0,,0
2010,Ukraine,France,712,0,0,0,0,0,0,,0
2010,Ukraine,"United Kingdom of Great Britain and Northern Ireland",284,0,0,0,0,0,0,,0
2010,Ukraine,Germany,19398,94,0,0,0,0,0,,0
2010,Ukraine,Greece,5,78,0,0,0,0,0,,0
2010,Ukraine,Hungary,44,7,0,0,0,0,0,,0
2010,Ukraine,Ireland,187,30,0,0,0,0,0,,0
2010,Ukraine,Italy,71,6,0,0,0,0,0,,0
2010,Ukraine,"Rep. of Moldova",0,11,0,0,0,0,0,,0
2010,Ukraine,"Netherlands (Kingdom of the)",124,15,0,0,0,0,0,,0
2010,Ukraine,Norway,70,0,0,0,0,0,0,,0
2010,Ukraine,Poland,20,16,0,0,0,0,0,,0
2010,Ukraine,Romania,0,5,0,0,0,0,0,,0
2010,Ukraine,"Russian Federation",15,6,0,0,0,0,0,,0
2010,Ukraine,Spain,25,0,0,0,0,0,0,,0
2010,Ukraine,Slovakia,17,0,0,0,0,0,0,,0
2010,Ukraine,Sweden,140,111,0,0,0,0,0,,0
2010,Ukraine,Switzerland,29,12,0,0,0,0,0,,0
2010,Uruguay,Belgium,5,0,0,0,0,0,0,,0
2010,Uruguay,Germany,10,0,0,0,0,0,0,,0
2010,Uruguay,Italy,5,0,0,0,0,0,0,,0
2010,"United States of America","United Kingdom of Great Britain and Northern Ireland",5,0,0,0,0,0,0,,0
2010,"United States of America",Germany,343,0,0,0,0,0,0,,0
2010,"United States of America","Netherlands (Kingdom of the)",0,6,0,0,0,0,0,,0
2010,"United States of America","Russian Federation",5,0,0,0,0,0,0,,0
2010,"United States of America",Spain,0,6,0,0,0,0,0,,0
2010,"United States of America",Sweden,11,0,0,0,0,0,0,,0
2010,Uzbekistan,Austria,117,79,0,0,0,0,0,,0
2010,Uzbekistan,Belgium,33,0,0,0,0,0,0,,0
2010,Uzbekistan,Bulgaria,0,5,0,0,0,0,0,,0
2010,Uzbekistan,Cyprus,5,24,0,0,0,0,0,,0
2010,Uzbekistan,Czechia,65,10,0,0,0,0,0,,0
2010,Uzbekistan,Denmark,15,13,0,0,0,0,0,,0
2010,Uzbekistan,Finland,26,9,0,0,0,0,0,,0
2010,Uzbekistan,France,197,0,0,0,0,0,0,,0
2010,Uzbekistan,"United Kingdom of Great Britain and Northern Ireland",28,0,0,0,0,0,0,,0
2010,Uzbekistan,Georgia,0,5,0,0,0,0,0,,0
2010,Uzbekistan,Germany,2082,35,0,0,0,0,0,,0
2010,Uzbekistan,Greece,12,11,0,0,0,0,0,,0
2010,Uzbekistan,Croatia,5,0,0,0,0,0,0,,0
2010,Uzbekistan,Hungary,10,0,0,0,0,0,0,,0
2010,Uzbekistan,Ireland,39,0,0,0,0,0,0,,0
2010,Uzbekistan,Italy,5,0,0,0,0,0,0,,0
2010,Uzbekistan,Lithuania,11,0,0,0,0,0,0,,0
2010,Uzbekistan,Latvia,6,0,0,0,0,0,0,,0
2010,Uzbekistan,"Rep. of Moldova",0,5,0,0,0,0,0,,0
2010,Uzbekistan,"Netherlands (Kingdom of the)",225,32,0,0,0,0,0,,0
2010,Uzbekistan,Norway,102,149,0,0,0,0,0,,0
2010,Uzbekistan,Poland,6,23,0,0,0,0,0,,0
2010,Uzbekistan,Portugal,5,0,0,0,0,0,0,,0
2010,Uzbekistan,"Russian Federation",95,53,0,0,0,0,0,,0
2010,Uzbekistan,Spain,7,0,0,0,0,0,0,,0
2010,Uzbekistan,Slovakia,5,0,0,0,0,0,0,,0
2010,Uzbekistan,Slovenia,5,0,0,0,0,0,0,,0
2010,Uzbekistan,Sweden,1413,321,0,0,0,0,0,,0
2010,Uzbekistan,Switzerland,44,15,0,0,0,0,0,,0
2010,Uzbekistan,Türkiye,45,138,0,0,0,0,0,,0
2010,Uzbekistan,Ukraine,34,67,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",Denmark,0,5,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)","United Kingdom of Great Britain and Northern Ireland",8,0,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",Germany,24,10,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",Greece,0,5,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",Ireland,0,5,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",Spain,31,21,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",Sweden,6,10,0,0,0,0,0,,0
2010,"Western Sahara",Croatia,0,6,0,0,0,0,0,,0
2010,"Western Sahara",Spain,0,7,0,0,0,0,0,,0
2010,"Western Sahara",Slovenia,0,5,0,0,0,0,0,,0
2010,"Western Sahara",Switzerland,5,0,0,0,0,0,0,,0
2010,Yemen,Austria,9,0,0,0,0,0,0,,0
2010,Yemen,Belgium,5,0,0,0,0,0,0,,0
2010,Yemen,Bulgaria,0,5,0,0,0,0,0,,0
2010,Yemen,Cyprus,5,0,0,0,0,0,0,,0
2010,Yemen,Denmark,5,0,0,0,0,0,0,,0
2010,Yemen,Finland,0,5,0,0,0,0,0,,0
2010,Yemen,"United Kingdom of Great Britain and Northern Ireland",150,0,0,0,0,0,0,,0
2010,Yemen,Germany,408,50,0,0,0,0,0,,0
2010,Yemen,Ireland,5,8,0,0,0,0,0,,0
2010,Yemen,Italy,5,0,0,0,0,0,0,,0
2010,Yemen,"Netherlands (Kingdom of the)",34,6,0,0,0,0,0,,0
2010,Yemen,Norway,108,119,0,0,0,0,0,,0
2010,Yemen,Sweden,178,143,0,0,0,0,0,,0
2010,Yemen,Switzerland,246,67,0,0,0,0,0,,0
2010,Zambia,"United Kingdom of Great Britain and Northern Ireland",23,0,0,0,0,0,0,,0
2010,Zambia,Germany,14,0,0,0,0,0,0,,0
2010,Zambia,Hungary,0,6,0,0,0,0,0,,0
2010,Zambia,Ireland,5,0,0,0,0,0,0,,0
2010,Zimbabwe,Austria,18,18,0,0,0,0,0,,0
2010,Zimbabwe,Denmark,7,5,0,0,0,0,0,,0
2010,Zimbabwe,France,32,0,0,0,0,0,0,,0
2010,Zimbabwe,"United Kingdom of Great Britain and Northern Ireland",14819,0,0,0,0,0,0,,0
2010,Zimbabwe,Germany,56,61,0,0,0,0,0,,0
2010,Zimbabwe,Hungary,6,0,0,0,0,0,0,,0
2010,Zimbabwe,Ireland,415,193,0,0,0,0,0,,0
2010,Zimbabwe,Italy,23,5,0,0,0,0,0,,0
2010,Zimbabwe,"Netherlands (Kingdom of the)",35,12,0,0,0,0,0,,0
2010,Zimbabwe,Norway,17,33,0,0,0,0,0,,0
2010,Zimbabwe,Poland,5,0,0,0,0,0,0,,0
2010,Zimbabwe,Portugal,5,0,0,0,0,0,0,,0
2010,Zimbabwe,Spain,0,9,0,0,0,0,0,,0
2010,Zimbabwe,Sweden,33,5,0,0,0,0,0,,0
2010,Zimbabwe,Switzerland,13,10,0,0,0,0,0,,0
2010,Zimbabwe,Ukraine,0,5,0,0,0,0,0,,0
2011,Afghanistan,Austria,8636,4576,0,0,0,0,0,,0
2011,Afghanistan,Azerbaijan,706,21,8,0,0,0,0,,0
2011,Afghanistan,Belgium,785,1765,0,0,0,0,0,,0
2011,Afghanistan,Belarus,424,36,0,0,0,0,0,,0
2011,Afghanistan,Bulgaria,2067,347,0,0,0,0,0,,0
2011,Afghanistan,Cyprus,7,115,0,0,0,0,0,,0
2011,Afghanistan,Czechia,224,0,0,0,0,0,0,,0
2011,Afghanistan,Denmark,3108,160,0,0,0,0,0,,0
2011,Afghanistan,Estonia,13,0,0,0,0,0,0,,0
2011,Afghanistan,Finland,948,280,0,0,0,0,0,,0
2011,Afghanistan,France,2120,0,0,0,0,0,0,,0
2011,Afghanistan,"United Kingdom of Great Britain and Northern Ireland",14424,1402,0,0,0,0,0,,0
2011,Afghanistan,Germany,30425,11087,0,0,0,0,1358,,0
2011,Afghanistan,Greece,208,0,0,0,0,0,0,,0
2011,Afghanistan,Croatia,16,133,0,0,0,0,0,,0
2011,Afghanistan,Hungary,1697,0,0,0,0,0,0,,0
2011,Afghanistan,Iceland,6,5,0,0,0,0,0,,0
2011,Afghanistan,Ireland,170,209,0,0,0,0,0,,0
2011,Afghanistan,Italy,4291,0,0,0,0,0,0,,0
2011,Afghanistan,Lithuania,114,19,0,0,0,0,0,,0
2011,Afghanistan,Latvia,26,14,0,0,0,0,0,,0
2011,Afghanistan,"North Macedonia",0,207,0,0,0,0,0,,0
2011,Afghanistan,"Rep. of Moldova",21,0,0,0,0,0,0,,0
2011,Afghanistan,"Netherlands (Kingdom of the)",5697,1473,0,0,0,0,0,,0
2011,Afghanistan,Norway,5733,1678,0,0,0,0,0,,0
2011,Afghanistan,Poland,68,34,0,0,0,0,0,,0
2011,Afghanistan,Portugal,5,5,0,0,0,0,0,,0
2011,Afghanistan,Romania,91,57,0,0,0,0,0,,0
2011,Afghanistan,"Russian Federation",1687,397,22,0,0,0,0,,0
2011,Afghanistan,Spain,62,0,0,0,0,0,0,,0
2011,Afghanistan,"Serbia and Kosovo: S/RES/1244 (1999)",0,174,0,0,0,0,0,,0
2011,Afghanistan,Slovakia,175,0,0,0,0,0,6,,0
2011,Afghanistan,Slovenia,8,28,0,0,0,0,0,,0
2011,Afghanistan,Sweden,6620,2204,0,0,0,0,0,,0
2011,Afghanistan,Switzerland,2127,1369,0,0,0,0,0,,0
2011,Afghanistan,Türkiye,2682,2395,0,0,0,0,0,,0
2011,Afghanistan,Ukraine,1457,1494,7,0,0,0,0,,0
2011,Albania,Austria,169,108,0,0,0,0,0,,0
2011,Albania,Belgium,228,976,0,0,0,0,0,,0
2011,Albania,Bulgaria,9,0,0,0,0,0,0,,0
2011,Albania,Czechia,12,0,0,0,0,0,0,,0
2011,Albania,Denmark,52,0,0,0,0,0,0,,0
2011,Albania,Finland,12,9,0,0,0,0,0,,0
2011,Albania,France,1666,0,0,0,0,0,0,,0
2011,Albania,"United Kingdom of Great Britain and Northern Ireland",1388,239,0,0,0,0,0,,0
2011,Albania,Germany,2207,82,0,0,0,0,0,,0
2011,Albania,Greece,6,0,0,0,0,0,0,,0
2011,Albania,Hungary,5,0,0,0,0,0,0,,0
2011,Albania,Iceland,5,0,0,0,0,0,0,,0
2011,Albania,Ireland,168,72,0,0,0,0,0,,0
2011,Albania,Italy,127,0,0,0,0,0,0,,0
2011,Albania,Montenegro,0,0,0,0,0,0,613,,0
2011,Albania,"Netherlands (Kingdom of the)",26,9,0,0,0,0,0,,0
2011,Albania,Norway,45,13,0,0,0,0,0,,0
2011,Albania,Spain,16,0,0,0,0,0,0,,0
2011,Albania,Sweden,170,166,0,0,0,0,0,,0
2011,Albania,Switzerland,49,31,0,0,0,0,0,,0
2011,Algeria,Austria,41,259,0,0,0,0,0,,0
2011,Algeria,Belgium,37,106,0,0,0,0,0,,0
2011,Algeria,"Bosnia and Herzegovina",0,5,0,0,0,0,0,,0
2011,Algeria,Bulgaria,21,49,0,0,0,0,0,,0
2011,Algeria,Cyprus,5,5,0,0,0,0,0,,0
2011,Algeria,Denmark,13,7,0,0,0,0,0,,0
2011,Algeria,Finland,25,24,0,0,0,0,0,,0
2011,Algeria,France,1225,0,0,0,0,0,0,,0
2011,Algeria,"United Kingdom of Great Britain and Northern Ireland",859,196,0,0,0,0,0,,0
2011,Algeria,Germany,2165,451,0,0,0,0,0,,0
2011,Algeria,Greece,5,0,0,0,0,0,0,,0
2011,Algeria,Hungary,28,0,0,0,0,0,0,,0
2011,Algeria,Iceland,0,6,0,0,0,0,0,,0
2011,Algeria,Ireland,125,127,0,0,0,0,0,,0
2011,Algeria,Italy,56,0,0,0,0,0,0,,0
2011,Algeria,Latvia,0,5,0,0,0,0,0,,0
2011,Algeria,Montenegro,0,11,0,0,0,0,0,,0
2011,Algeria,Malta,0,7,0,0,0,0,0,,0
2011,Algeria,"Netherlands (Kingdom of the)",59,6,0,0,0,0,0,,0
2011,Algeria,Norway,48,48,0,0,0,0,0,,0
2011,Algeria,Poland,0,7,0,0,0,0,0,,0
2011,Algeria,Romania,0,82,0,0,0,0,0,,0
2011,Algeria,Spain,55,0,0,0,0,0,0,,0
2011,Algeria,"Serbia and Kosovo: S/RES/1244 (1999)",0,6,0,0,0,0,0,,0
2011,Algeria,Sweden,78,140,0,0,0,0,0,,0
2011,Algeria,Switzerland,203,266,0,0,0,0,0,,0
2011,Algeria,Türkiye,0,10,0,0,0,0,0,,0
2011,Algeria,Ukraine,0,5,0,0,0,0,0,,0
2011,Angola,Austria,179,28,0,0,0,0,0,,0
2011,Angola,Belgium,120,76,0,0,0,0,0,,0
2011,Angola,Bulgaria,5,0,0,0,0,0,0,,0
2011,Angola,Czechia,23,0,0,0,0,0,0,,0
2011,Angola,Denmark,9,0,0,0,0,0,0,,0
2011,Angola,Finland,231,45,0,0,0,0,0,,0
2011,Angola,France,3162,0,0,0,0,0,0,,0
2011,Angola,"United Kingdom of Great Britain and Northern Ireland",2021,39,0,0,0,0,0,,0
2011,Angola,Germany,3118,169,0,0,0,0,0,,0
2011,Angola,Hungary,17,0,0,0,0,0,0,,0
2011,Angola,Ireland,268,49,0,0,0,0,0,,0
2011,Angola,Italy,74,0,0,0,0,0,0,,0
2011,Angola,"Netherlands (Kingdom of the)",1641,49,0,0,0,0,0,,0
2011,Angola,Norway,165,20,0,0,0,0,0,,0
2011,Angola,Portugal,5,5,0,0,0,0,0,,0
2011,Angola,"Russian Federation",18,5,0,0,0,0,0,,0
2011,Angola,Spain,19,0,0,0,0,0,0,,0
2011,Angola,Sweden,102,16,0,0,0,0,0,,0
2011,Angola,Switzerland,1268,84,0,0,0,0,0,,0
2011,Angola,Ukraine,31,13,0,0,0,0,0,,0
2011,Egypt,Albania,5,0,0,0,0,0,0,,0
2011,Egypt,Austria,59,174,0,0,0,0,0,,0
2011,Egypt,Belgium,11,70,0,0,0,0,0,,0
2011,Egypt,Bulgaria,5,7,0,0,0,0,0,,0
2011,Egypt,Cyprus,54,190,0,0,0,0,0,,0
2011,Egypt,Finland,0,13,0,0,0,0,0,,0
2011,Egypt,France,184,0,0,0,0,0,0,,0
2011,Egypt,"United Kingdom of Great Britain and Northern Ireland",119,149,0,0,0,0,0,,0
2011,Egypt,Germany,877,206,0,0,0,0,0,,0
2011,Egypt,Hungary,15,0,0,0,0,0,0,,0
2011,Egypt,Ireland,25,30,0,0,0,0,0,,0
2011,Egypt,Italy,70,0,0,0,0,0,0,,0
2011,Egypt,Malta,5,5,0,0,0,0,0,,0
2011,Egypt,"Netherlands (Kingdom of the)",52,46,0,0,0,0,0,,0
2011,Egypt,Norway,21,22,0,0,0,0,0,,0
2011,Egypt,Poland,5,5,0,0,0,0,0,,0
2011,Egypt,Romania,10,5,0,0,0,0,0,,0
2011,Egypt,"Russian Federation",5,5,0,0,0,0,0,,0
2011,Egypt,Spain,8,0,0,0,0,0,0,,0
2011,Egypt,Sweden,124,113,0,0,0,0,0,,0
2011,Egypt,Switzerland,43,75,0,0,0,0,0,,0
2011,Egypt,Türkiye,14,7,0,0,0,0,0,,0
2011,Argentina,Belgium,0,5,0,0,0,0,0,,0
2011,Argentina,France,5,0,0,0,0,0,0,,0
2011,Argentina,Germany,36,0,0,0,0,0,0,,0
2011,Armenia,Armenia,0,0,0,0,0,0,82938,,0
2011,Armenia,Austria,930,431,0,0,0,0,0,,0
2011,Armenia,Azerbaijan,8,0,0,0,0,0,0,,0
2011,Armenia,Belgium,64,213,0,0,0,0,0,,0
2011,Armenia,Belarus,5,0,0,0,0,0,0,,0
2011,Armenia,Bulgaria,34,125,0,0,0,0,0,,0
2011,Armenia,Cyprus,23,24,0,0,0,0,0,,0
2011,Armenia,Czechia,79,0,0,0,0,0,0,,0
2011,Armenia,Denmark,56,8,0,0,0,0,0,,0
2011,Armenia,Finland,6,6,0,0,0,0,0,,0
2011,Armenia,France,3350,0,0,0,0,0,0,,0
2011,Armenia,"United Kingdom of Great Britain and Northern Ireland",26,17,0,0,0,0,0,,0
2011,Armenia,Germany,3963,663,0,0,0,0,0,,0
2011,Armenia,Greece,5,0,0,0,0,0,0,,0
2011,Armenia,Hungary,96,0,0,0,0,0,0,,0
2011,Armenia,Iceland,5,0,0,0,0,0,0,,0
2011,Armenia,Ireland,41,15,0,0,0,0,0,,0
2011,Armenia,Italy,83,0,0,0,0,0,0,,0
2011,Armenia,Liechtenstein,16,0,0,0,0,0,0,,0
2011,Armenia,Lithuania,5,6,0,0,0,0,0,,0
2011,Armenia,"Rep. of Moldova",23,12,0,0,0,0,0,,0
2011,Armenia,"Netherlands (Kingdom of the)",1057,628,0,0,0,0,0,,0
2011,Armenia,Norway,25,11,0,0,0,0,0,,0
2011,Armenia,Poland,61,84,0,0,0,0,0,,0
2011,Armenia,Romania,0,5,0,0,0,0,0,,0
2011,Armenia,"Russian Federation",0,5,0,0,0,0,0,,0
2011,Armenia,Spain,71,0,0,0,0,0,0,,0
2011,Armenia,Slovakia,10,0,0,0,0,0,0,,0
2011,Armenia,Sweden,600,203,0,0,0,0,0,,0
2011,Armenia,Switzerland,83,86,0,0,0,0,0,,0
2011,Armenia,Ukraine,196,21,0,0,0,0,0,,0
2011,Australia,Germany,33,0,0,0,0,0,0,,0
2011,Austria,Germany,5,0,0,0,0,0,0,,0
2011,Azerbaijan,Armenia,1928,0,0,0,0,0,0,,0
2011,Azerbaijan,Austria,407,148,0,0,0,0,0,,0
2011,Azerbaijan,Azerbaijan,0,0,0,599192,0,0,0,,0
2011,Azerbaijan,Belgium,29,149,0,0,0,0,0,,0
2011,Azerbaijan,Belarus,25,0,0,0,0,0,0,,0
2011,Azerbaijan,Bulgaria,5,0,0,0,0,0,0,,0
2011,Azerbaijan,Czechia,24,0,0,0,0,0,0,,0
2011,Azerbaijan,Denmark,114,9,0,0,0,0,0,,0
2011,Azerbaijan,Finland,42,5,0,0,0,0,0,,0
2011,Azerbaijan,France,2445,0,0,0,0,0,0,,0
2011,Azerbaijan,"United Kingdom of Great Britain and Northern Ireland",79,18,0,0,0,0,0,,0
2011,Azerbaijan,Germany,6368,1287,0,0,0,0,0,,0
2011,Azerbaijan,Greece,13,0,0,0,0,0,0,,0
2011,Azerbaijan,Hungary,5,0,0,0,0,0,0,,0
2011,Azerbaijan,Ireland,25,5,0,0,0,0,0,,0
2011,Azerbaijan,Italy,58,0,0,0,0,0,0,,0
2011,Azerbaijan,Lithuania,5,0,0,0,0,0,0,,0
2011,Azerbaijan,Latvia,5,0,0,0,0,0,0,,0
2011,Azerbaijan,"Rep. of Moldova",10,0,0,0,0,0,0,,0
2011,Azerbaijan,"Netherlands (Kingdom of the)",1813,123,0,0,0,0,0,,0
2011,Azerbaijan,Norway,54,31,0,0,0,0,0,,0
2011,Azerbaijan,Poland,11,0,0,0,0,0,0,,0
2011,Azerbaijan,"Russian Federation",19,5,0,0,0,0,0,,0
2011,Azerbaijan,Spain,34,0,0,0,0,0,0,,0
2011,Azerbaijan,Sweden,830,300,0,0,0,0,0,,0
2011,Azerbaijan,Switzerland,67,18,0,0,0,0,0,,0
2011,Azerbaijan,Türkiye,0,5,0,0,0,0,0,,0
2011,Azerbaijan,Ukraine,172,28,0,0,0,0,0,,0
2011,Bahrain,"United Kingdom of Great Britain and Northern Ireland",71,30,0,0,0,0,0,,0
2011,Bahrain,Germany,31,0,0,0,0,0,0,,0
2011,Bahrain,Ireland,0,5,0,0,0,0,0,,0
2011,Bahrain,Switzerland,0,5,0,0,0,0,0,,0
2011,Burundi,Austria,21,0,0,0,0,0,0,,0
2011,Burundi,Belgium,274,113,0,0,0,0,0,,0
2011,Burundi,Bulgaria,5,0,0,0,0,0,0,,0
2011,Burundi,Denmark,102,0,0,0,0,0,0,,0
2011,Burundi,Finland,5,5,0,0,0,0,0,,0
2011,Burundi,France,331,0,0,0,0,0,0,,0
2011,Burundi,"United Kingdom of Great Britain and Northern Ireland",1323,6,0,0,0,0,0,,0
2011,Burundi,Germany,112,21,0,0,0,0,0,,0
2011,Burundi,Greece,5,0,0,0,0,0,0,,0
2011,Burundi,Ireland,37,17,0,0,0,0,0,,0
2011,Burundi,Italy,11,0,0,0,0,0,0,,0
2011,Burundi,"Netherlands (Kingdom of the)",1939,192,0,0,0,0,0,,0
2011,Burundi,Norway,418,21,0,0,0,0,0,,0
2011,Burundi,Spain,5,0,0,0,0,0,0,,0
2011,Burundi,Sweden,1286,19,0,0,0,0,0,,0
2011,Burundi,Switzerland,80,7,0,0,0,0,0,,0
2011,Burundi,Ukraine,7,6,0,0,0,0,0,,0
2011,Belgium,Germany,6,0,0,0,0,0,0,,0
2011,Belgium,Ireland,16,0,0,0,0,0,0,,0
2011,Belgium,Sweden,15,0,0,0,0,0,0,,0
2011,Benin,Austria,5,8,0,0,0,0,0,,0
2011,Benin,Belgium,10,81,0,0,0,0,0,,0
2011,Benin,France,19,0,0,0,0,0,0,,0
2011,Benin,"United Kingdom of Great Britain and Northern Ireland",9,5,0,0,0,0,0,,0
2011,Benin,Germany,180,79,0,0,0,0,0,,0
2011,Benin,Ireland,5,15,0,0,0,0,0,,0
2011,Benin,Italy,38,0,0,0,0,0,0,,0
2011,Benin,"Netherlands (Kingdom of the)",11,5,0,0,0,0,0,,0
2011,Benin,Norway,5,5,0,0,0,0,0,,0
2011,Benin,Sweden,5,0,0,0,0,0,0,,0
2011,Benin,Switzerland,28,12,0,0,0,0,0,,0
2011,Bangladesh,Austria,82,322,0,0,0,0,0,,0
2011,Bangladesh,Belgium,9,359,0,0,0,0,0,,0
2011,Bangladesh,Bulgaria,16,13,0,0,0,0,0,,0
2011,Bangladesh,Cyprus,0,72,0,0,0,0,0,,0
2011,Bangladesh,Denmark,9,18,0,0,0,0,0,,0
2011,Bangladesh,Finland,32,13,0,0,0,0,0,,0
2011,Bangladesh,France,2473,0,0,0,0,0,0,,0
2011,Bangladesh,"United Kingdom of Great Britain and Northern Ireland",1581,329,0,0,0,0,0,,0
2011,Bangladesh,Germany,896,208,0,0,0,0,0,,0
2011,Bangladesh,Greece,11,0,0,0,0,0,0,,0
2011,Bangladesh,Ireland,22,73,0,0,0,0,0,,0
2011,Bangladesh,Italy,670,0,0,0,0,0,0,,0
2011,Bangladesh,Malta,5,21,0,0,0,0,0,,0
2011,Bangladesh,"Netherlands (Kingdom of the)",32,15,0,0,0,0,0,,0
2011,Bangladesh,Norway,15,63,0,0,0,0,0,,0
2011,Bangladesh,Poland,5,12,0,0,0,0,0,,0
2011,Bangladesh,Romania,0,23,0,0,0,0,0,,0
2011,Bangladesh,"Russian Federation",5,0,0,0,0,0,0,,0
2011,Bangladesh,Spain,13,0,0,0,0,0,0,,0
2011,Bangladesh,Sweden,271,125,0,0,0,0,0,,0
2011,Bangladesh,Switzerland,62,28,0,0,0,0,0,,0
2011,Bangladesh,Türkiye,0,11,0,0,0,0,0,,0
2011,Bangladesh,Ukraine,8,103,0,0,0,0,0,,0
2011,Bhutan,Belgium,0,10,0,0,0,0,0,,0
2011,Bhutan,Denmark,5,0,0,0,0,0,0,,0
2011,Bhutan,France,67,0,0,0,0,0,0,,0
2011,Bhutan,"United Kingdom of Great Britain and Northern Ireland",93,10,0,0,0,0,0,,0
2011,Bhutan,Germany,77,12,0,0,0,0,0,,0
2011,Bhutan,Ireland,12,48,0,0,0,0,0,,0
2011,Bhutan,"Netherlands (Kingdom of the)",210,6,0,0,0,0,0,,0
2011,Bhutan,Norway,11,0,0,0,0,0,0,,0
2011,Bhutan,Sweden,9,0,0,0,0,0,0,,0
2011,Bhutan,Switzerland,0,5,0,0,0,0,0,,0
2011,"Burkina Faso",Austria,10,5,0,0,0,0,0,,0
2011,"Burkina Faso",Belgium,27,64,0,0,0,0,0,,0
2011,"Burkina Faso",France,74,0,0,0,0,0,0,,0
2011,"Burkina Faso","United Kingdom of Great Britain and Northern Ireland",5,5,0,0,0,0,0,,0
2011,"Burkina Faso",Germany,195,107,0,0,0,0,0,,0
2011,"Burkina Faso",Italy,326,0,0,0,0,0,0,,0
2011,"Burkina Faso",Malta,0,19,0,0,0,0,0,,0
2011,"Burkina Faso","Netherlands (Kingdom of the)",9,8,0,0,0,0,0,,0
2011,"Burkina Faso",Norway,5,0,0,0,0,0,0,,0
2011,"Burkina Faso",Spain,5,0,0,0,0,0,0,,0
2011,"Burkina Faso",Sweden,5,5,0,0,0,0,0,,0
2011,"Burkina Faso",Switzerland,11,14,0,0,0,0,0,,0
2011,Belarus,Austria,100,51,0,0,0,0,0,,0
2011,Belarus,Belgium,63,62,0,0,0,0,0,,0
2011,Belarus,Czechia,267,0,0,0,0,0,0,,0
2011,Belarus,Denmark,18,0,0,0,0,0,0,,0
2011,Belarus,Estonia,5,0,0,0,0,0,0,,0
2011,Belarus,Finland,33,34,0,0,0,0,0,,0
2011,Belarus,France,455,0,0,0,0,0,0,,0
2011,Belarus,"United Kingdom of Great Britain and Northern Ireland",128,17,0,0,0,0,0,,0
2011,Belarus,Germany,1904,93,0,0,0,0,0,,0
2011,Belarus,Iceland,0,5,0,0,0,0,0,,0
2011,Belarus,Ireland,55,18,0,0,0,0,0,,0
2011,Belarus,Italy,17,0,0,0,0,0,0,,0
2011,Belarus,Lithuania,16,6,0,0,0,0,0,,0
